  1.0000000e+000 -2.9300154e+000 -9.0066307e+000
  1.0000000e+000 -9.3344730e+000  1.1378158e+001
  1.0000000e+000 -3.3630526e+000  4.5053641e+000
  1.0000000e+000 -7.2886558e+000  1.0369202e+001
  1.0000000e+000 -9.7188179e+000 -1.2041792e+001
  1.0000000e+000 -1.6836986e+000  9.3890883e-001
  1.0000000e+000 -1.0887247e+001 -9.6655766e+000
  1.0000000e+000 -1.8992897e-001  5.0390410e+000
  1.0000000e+000 -2.0226891e+001 -1.4015633e+001
  1.0000000e+000 -4.1280522e+000  4.9292225e+000
  1.0000000e+000 -1.7431735e+001  1.2577841e+001
  1.0000000e+000  1.1759348e+000 -1.8044753e+000
  1.0000000e+000 -9.4676713e+000 -1.1839905e+001
  1.0000000e+000 -3.0957108e+000 -6.6010501e+000
  1.0000000e+000 -6.6197443e+000  1.0889330e+001
  1.0000000e+000 -1.5888279e+001 -1.3923902e+001
  1.0000000e+000 -1.1916684e+001 -1.2689768e+001
  1.0000000e+000 -3.5437491e+000  5.7613931e+000
  1.0000000e+000 -2.2939021e+000 -2.8593434e+000
  1.0000000e+000 -2.7171830e+000 -4.5917699e+000
  1.0000000e+000 -5.7287237e+000  1.1176808e+001
  1.0000000e+000  1.2682028e+000 -6.1319340e+000
  1.0000000e+000 -1.0659977e+001 -8.0336617e+000
  1.0000000e+000  5.1411299e-001  9.1629830e-001
  1.0000000e+000  1.4847633e+000 -6.4260256e-001
  1.0000000e+000 -4.6918882e+000 -6.9623172e+000
  1.0000000e+000 -3.0547018e+000  8.8589651e+000
  1.0000000e+000 -1.3807147e+001 -1.0539711e+001
  1.0000000e+000 -1.3481841e+001 -1.2109620e+001
  1.0000000e+000 -2.9003660e+000 -1.8634461e+000
  1.0000000e+000 -1.7325953e+001  1.2998511e+001
  1.0000000e+000 -1.2417926e+000 -3.0430867e+000
  1.0000000e+000 -1.0429970e+001  1.0305462e+001
  1.0000000e+000 -2.0144676e+000 -8.8985535e-002
  1.0000000e+000 -5.7730544e+000 -8.2101114e+000
  1.0000000e+000 -8.1338379e+000  7.9194919e+000
  1.0000000e+000 -1.1860347e+001 -8.4229029e+000
  1.0000000e+000 -8.1588975e+000 -1.0432283e+001
  1.0000000e+000 -1.9241072e+000 -6.3834475e+000
  1.0000000e+000 -1.6764615e+001 -1.2135479e+001
  1.0000000e+000 -1.4220645e+001 -1.3144064e+001
  1.0000000e+000 -1.3144340e+001 -1.3183382e+001
  1.0000000e+000 -1.7840927e+001  9.3376549e+000
  1.0000000e+000 -1.9087862e+001 -1.1435785e+001
  1.0000000e+000 -4.5713377e-001 -1.5939729e+000
  1.0000000e+000 -3.0762816e+000  5.1155591e+000
  1.0000000e+000  5.6626027e-001  2.8225217e+000
  1.0000000e+000 -7.6231325e+000 -8.9367643e+000
  1.0000000e+000 -1.4985542e+001  1.3322283e+001
  1.0000000e+000 -6.6838247e-001 -2.7014859e+000
  1.0000000e+000 -1.4437276e+001 -1.4184793e+001
  1.0000000e+000 -2.6534854e+000 -3.6861235e+000
  1.0000000e+000 -2.0982293e+000  3.4175756e-001
  1.0000000e+000 -2.3252036e+000  6.6093544e+000
  1.0000000e+000 -1.8304579e+000 -2.3903389e-001
  1.0000000e+000 -5.8969170e+000 -9.5843728e+000
  1.0000000e+000 -1.5827902e+001 -1.3106825e+001
  1.0000000e+000  1.1035050e+000  5.6479672e-001
  1.0000000e+000 -1.2285607e+000  8.7246608e+000
  1.0000000e+000 -2.4499253e+000  1.6005727e+000
  1.0000000e+000 -1.3810918e+001 -1.0476503e+001
  1.0000000e+000 -9.2096567e+000 -8.8725718e+000
  1.0000000e+000 -6.6189315e+000 -9.2684265e+000
  1.0000000e+000 -6.7175389e+000 -9.3864218e+000
  1.0000000e+000 -6.0982655e+000 -1.0494000e+001
  1.0000000e+000  1.3700522e+000 -1.7827004e+000
  1.0000000e+000 -1.3070434e+000  5.0955420e+000
  1.0000000e+000 -1.8235579e+001  1.4165247e+001
  1.0000000e+000 -1.1929582e+001  1.3845138e+001
  1.0000000e+000 -1.2075341e+001  9.8774994e+000
  1.0000000e+000 -1.5529957e+001 -1.2735902e+001
  1.0000000e+000  2.1804439e+000  6.2501538e-001
  1.0000000e+000 -3.3744323e+000  8.8621241e+000
  1.0000000e+000 -6.7405627e-001 -4.4772195e+000
  1.0000000e+000 -4.0653602e+000 -8.8783710e+000
  1.0000000e+000 -1.7032008e+001  1.0546032e+001
  1.0000000e+000 -2.1734020e+001 -1.4037230e+001
  1.0000000e+000 -9.2714541e+000  9.6876961e+000
  1.0000000e+000 -6.7883836e+000  7.1618257e+000
  1.0000000e+000 -8.5616379e+000  1.0374060e+001
  1.0000000e+000 -1.5970552e+001 -1.1716049e+001
  1.0000000e+000 -6.7800386e+000  1.2435112e+001
  1.0000000e+000 -2.4825362e+000 -1.0913619e-001
  1.0000000e+000 -8.7085138e-001 -1.8624740e+000
  1.0000000e+000 -1.6142725e+001 -1.0870269e+001
  1.0000000e+000 -1.2014619e+001 -9.9456785e+000
  1.0000000e+000 -1.6507332e+001 -1.2921126e+001
  1.0000000e+000 -1.6545184e+001  1.1368834e+001
  1.0000000e+000 -8.7971981e+000 -1.0481437e+001
  1.0000000e+000 -1.6667875e+001  1.3739872e+001
  1.0000000e+000 -1.2297935e+001 -9.4684068e+000
