  1.0000000e+000  1.2089850e+000  4.2144800e-001
  1.0000000e+000  6.3056800e-001  1.0547120e+000
  1.0000000e+000  1.0563640e+000  6.0187300e-001
  1.0000000e+000  8.6801300e-001 -1.0634650e+000
  1.0000000e+000  1.7044410e+000 -6.4483300e-001
  1.0000000e+000  5.9838900e-001 -1.4778080e+000
  1.0000000e+000  1.1832830e+000 -1.7979360e+000
  1.0000000e+000  3.3184300e-001 -1.8694860e+000
  1.0000000e+000  2.4270900e+000  1.7355700e-001
  1.0000000e+000  1.2862060e+000 -1.0799160e+000
  1.0000000e+000  1.1817480e+000  1.5237440e+000
  1.0000000e+000  8.9622200e-001  1.8995680e+000
  1.0000000e+000  8.3625300e-001 -1.9275260e+000
  1.0000000e+000  3.9899000e-002 -1.4358420e+000
  1.0000000e+000  2.5675500e-001  9.4672200e-001
  1.0000000e+000  9.7483600e-001 -9.4496700e-001
  1.0000000e+000  7.0525600e-001 -2.6186440e+000
  1.0000000e+000  7.3818800e-001 -1.6662420e+000
  1.0000000e+000  1.2459310e+000 -2.2008260e+000
  1.0000000e+000  1.1127620e+000 -6.5377700e-001
  1.0000000e+000  1.1239890e+000 -1.3474700e+000
  1.0000000e+000  7.5083300e-001  8.1187000e-001
  1.0000000e+000  2.8758200e-001 -1.3425120e+000
  1.0000000e+000  1.0927190e+000  1.3805590e+000
  1.0000000e+000  7.1950200e-001  1.5946240e+000
  1.0000000e+000  3.7967700e-001  2.8024980e+000
  1.0000000e+000  1.1225280e+000  6.9854100e-001
  1.0000000e+000  9.5355100e-001  1.0883680e+000
  1.0000000e+000  1.1148110e+000 -7.3581300e-001
  1.0000000e+000  3.4411400e-001 -1.7701370e+000
  1.0000000e+000  6.0498400e-001 -1.5585810e+000
  1.0000000e+000  5.1420200e-001 -2.2582700e-001
  1.0000000e+000  1.0440680e+000 -1.4911140e+000
  1.0000000e+000  1.1879040e+000 -1.3672780e+000
  1.0000000e+000  5.1713200e-001  1.3758110e+000
  1.0000000e+000  1.2442850e+000 -7.6416400e-001
  1.0000000e+000  9.3991900e-001 -4.7498800e-001
